usage_id,device_id,apartment_id,usage_date,consumption_m3
USE-20260927-003-006,WTR-003-006,APT-003-006,2026-09-27,0.467
USE-20260927-003-007,WTR-003-007,APT-003-007,2026-09-27,0.333
USE-20260927-003-008,WTR-003-008,APT-003-008,2026-09-27,0.474
USE-20260927-003-009,WTR-003-009,APT-003-009,2026-09-27,0.258
USE-20260927-003-010,WTR-003-010,APT-003-010,2026-09-27,0.316
USE-20260927-003-011,WTR-003-011,APT-003-011,2026-09-27,0.587
USE-20260927-003-012,WTR-003-012,APT-003-012,2026-09-27,0.563
USE-20260927-003-013,WTR-003-013,APT-003-013,2026-09-27,0.706
USE-20260927-003-014,WTR-003-014,APT-003-014,2026-09-27,0.646
USE-20260927-003-015,WTR-003-015,APT-003-015,2026-09-27,1.188
USE-20260927-003-016,WTR-003-016,APT-003-016,2026-09-27,0.553
USE-20260927-003-017,WTR-003-017,APT-003-017,2026-09-27,0.763
USE-20260927-003-018,WTR-003-018,APT-003-018,2026-09-27,0.324
USE-20260927-003-019,WTR-003-019,APT-003-019,2026-09-27,0.867
USE-20260927-003-020,WTR-003-020,APT-003-020,2026-09-27,1.012
USE-20260927-003-021,WTR-003-021,APT-003-021,2026-09-27,0.711
USE-20260927-003-022,WTR-003-022,APT-003-022,2026-09-27,0.464
USE-20260927-003-023,WTR-003-023,APT-003-023,2026-09-27,0.299
USE-20260927-003-024,WTR-003-024,APT-003-024,2026-09-27,0.921
USE-20260927-003-025,WTR-003-025,APT-003-025,2026-09-27,0.855
USE-20260927-003-026,WTR-003-026,APT-003-026,2026-09-27,0.369
USE-20260927-003-027,WTR-003-027,APT-003-027,2026-09-27,0.631
USE-20260927-003-028,WTR-003-028,APT-003-028,2026-09-27,0.522
USE-20260927-003-029,WTR-003-029,APT-003-029,2026-09-27,0.622
USE-20260927-003-030,WTR-003-030,APT-003-030,2026-09-27,0.694
USE-20260927-003-031,WTR-003-031,APT-003-031,2026-09-27,0.837
USE-20260927-003-032,WTR-003-032,APT-003-032,2026-09-27,0.228
USE-20260927-003-033,WTR-003-033,APT-003-033,2026-09-27,0.396
USE-20260927-003-034,WTR-003-034,APT-003-034,2026-09-27,0.486
USE-20260927-003-035,WTR-003-035,APT-003-035,2026-09-27,0.771
USE-20260927-003-036,WTR-003-036,APT-003-036,2026-09-27,0.688
USE-20260927-003-037,WTR-003-037,APT-003-037,2026-09-27,0.925
USE-20260927-003-038,WTR-003-038,APT-003-038,2026-09-27,0.837
USE-20260927-003-039,WTR-003-039,APT-003-039,2026-09-27,0.529
USE-20260927-003-040,WTR-003-040,APT-003-040,2026-09-27,0.689
USE-20260927-003-041,WTR-003-041,APT-003-041,2026-09-27,0.735
USE-20260927-003-042,WTR-003-042,APT-003-042,2026-09-27,0.622
USE-20260927-003-043,WTR-003-043,APT-003-043,2026-09-27,0.673
USE-20260927-003-044,WTR-003-044,APT-003-044,2026-09-27,0.672
USE-20260927-003-045,WTR-003-045,APT-003-045,2026-09-27,0.451
USE-20260927-003-046,WTR-003-046,APT-003-046,2026-09-27,0.767
USE-20260927-003-047,WTR-003-047,APT-003-047,2026-09-27,0.385
USE-20260927-003-048,WTR-003-048,APT-003-048,2026-09-27,0.554
USE-20260927-003-049,WTR-003-049,APT-003-049,2026-09-27,0.346
USE-20260927-003-050,WTR-003-050,APT-003-050,2026-09-27,0.475
USE-20260927-004-001,WTR-004-001,APT-004-001,2026-09-27,0.624
USE-20260927-004-002,WTR-004-002,APT-004-002,2026-09-27,0.308
USE-20260927-004-003,WTR-004-003,APT-004-003,2026-09-27,0.476
USE-20260927-004-004,WTR-004-004,APT-004-004,2026-09-27,0.475
USE-20260927-004-005,WTR-004-005,APT-004-005,2026-09-27,0.485
USE-20260927-004-006,WTR-004-006,APT-004-006,2026-09-27,0.418
USE-20260927-004-007,WTR-004-007,APT-004-007,2026-09-27,0.483
USE-20260927-004-008,WTR-004-008,APT-004-008,2026-09-27,0.337
USE-20260927-004-009,WTR-004-009,APT-004-009,2026-09-27,0.327
USE-20260927-004-010,WTR-004-010,APT-004-010,2026-09-27,0.595
USE-20260927-004-011,WTR-004-011,APT-004-011,2026-09-27,0.431
USE-20260927-004-012,WTR-004-012,APT-004-012,2026-09-27,0.724
USE-20260927-004-013,WTR-004-013,APT-004-013,2026-09-27,1.003
USE-20260927-004-014,WTR-004-014,APT-004-014,2026-09-27,0.622
USE-20260927-004-015,WTR-004-015,APT-004-015,2026-09-27,0.494
USE-20260927-004-016,WTR-004-016,APT-004-016,2026-09-27,0.712
USE-20260927-004-017,WTR-004-017,APT-004-017,2026-09-27,0.251
USE-20260927-004-018,WTR-004-018,APT-004-018,2026-09-27,0.598
USE-20260927-004-019,WTR-004-019,APT-004-019,2026-09-27,0.343
USE-20260927-004-020,WTR-004-020,APT-004-020,2026-09-27,0.676
USE-20260927-004-021,WTR-004-021,APT-004-021,2026-09-27,0.715
USE-20260927-004-022,WTR-004-022,APT-004-022,2026-09-27,0.425
USE-20260927-004-023,WTR-004-023,APT-004-023,2026-09-27,0.448
USE-20260927-004-024,WTR-004-024,APT-004-024,2026-09-27,0.483
USE-20260927-004-025,WTR-004-025,APT-004-025,2026-09-27,0.703
USE-20260927-004-026,WTR-004-026,APT-004-026,2026-09-27,0.6
USE-20260927-004-027,WTR-004-027,APT-004-027,2026-09-27,0.606
USE-20260927-004-028,WTR-004-028,APT-004-028,2026-09-27,0.311
USE-20260927-004-029,WTR-004-029,APT-004-029,2026-09-27,0.606
USE-20260927-004-030,WTR-004-030,APT-004-030,2026-09-27,0.281
USE-20260927-004-031,WTR-004-031,APT-004-031,2026-09-27,0.447
USE-20260927-004-032,WTR-004-032,APT-004-032,2026-09-27,0.327
USE-20260927-004-033,WTR-004-033,APT-004-033,2026-09-27,0.299
USE-20260927-004-034,WTR-004-034,APT-004-034,2026-09-27,0.504
USE-20260927-004-035,WTR-004-035,APT-004-035,2026-09-27,0.631
USE-20260927-004-036,WTR-004-036,APT-004-036,2026-09-27,0.711
USE-20260927-004-037,WTR-004-037,APT-004-037,2026-09-27,0.467
USE-20260927-004-038,WTR-004-038,APT-004-038,2026-09-27,0.478
USE-20260927-004-039,WTR-004-039,APT-004-039,2026-09-27,0.725
USE-20260927-004-040,WTR-004-040,APT-004-040,2026-09-27,0.243
USE-20260927-004-041,WTR-004-041,APT-004-041,2026-09-27,0.759
USE-20260927-004-042,WTR-004-042,APT-004-042,2026-09-27,0.622
USE-20260927-004-043,WTR-004-043,APT-004-043,2026-09-27,0.426
USE-20260927-004-044,WTR-004-044,APT-004-044,2026-09-27,0.821
USE-20260927-004-045,WTR-004-045,APT-004-045,2026-09-27,0.628
USE-20260927-004-046,WTR-004-046,APT-004-046,2026-09-27,0.634
USE-20260927-004-047,WTR-004-047,APT-004-047,2026-09-27,0.872
USE-20260927-004-048,WTR-004-048,APT-004-048,2026-09-27,0.379
USE-20260927-004-049,WTR-004-049,APT-004-049,2026-09-27,0.366
USE-20260927-004-050,WTR-004-050,APT-004-050,2026-09-27,0.766
USE-20260927-005-001,WTR-005-001,APT-005-001,2026-09-27,0.443
USE-20260927-005-002,WTR-005-002,APT-005-002,2026-09-27,0.49
USE-20260927-005-003,WTR-005-003,APT-005-003,2026-09-27,0.438
USE-20260927-005-004,WTR-005-004,APT-005-004,2026-09-27,0.388
USE-20260927-005-005,WTR-005-005,APT-005-005,2026-09-27,0.47
USE-20260927-005-006,WTR-005-006,APT-005-006,2026-09-27,0.474
USE-20260927-005-007,WTR-005-007,APT-005-007,2026-09-27,0.551
USE-20260927-005-008,WTR-005-008,APT-005-008,2026-09-27,0.334
USE-20260927-005-009,WTR-005-009,APT-005-009,2026-09-27,0.418
USE-20260927-005-010,WTR-005-010,APT-005-010,2026-09-27,0.747
USE-20260927-005-011,WTR-005-011,APT-005-011,2026-09-27,0.496
USE-20260927-005-012,WTR-005-012,APT-005-012,2026-09-27,0.473
USE-20260927-005-013,WTR-005-013,APT-005-013,2026-09-27,0.552
USE-20260927-005-014,WTR-005-014,APT-005-014,2026-09-27,0.559
USE-20260927-005-015,WTR-005-015,APT-005-015,2026-09-27,0.784
USE-20260927-005-016,WTR-005-016,APT-005-016,2026-09-27,0.338
USE-20260927-005-017,WTR-005-017,APT-005-017,2026-09-27,0.47
USE-20260927-005-018,WTR-005-018,APT-005-018,2026-09-27,0.649
USE-20260927-005-019,WTR-005-019,APT-005-019,2026-09-27,0.389
USE-20260927-005-020,WTR-005-020,APT-005-020,2026-09-27,0.608
USE-20260927-005-021,WTR-005-021,APT-005-021,2026-09-27,0.436
USE-20260927-005-022,WTR-005-022,APT-005-022,2026-09-27,0.329
USE-20260927-005-023,WTR-005-023,APT-005-023,2026-09-27,0.825
USE-20260927-005-024,WTR-005-024,APT-005-024,2026-09-27,0.577
USE-20260927-005-025,WTR-005-025,APT-005-025,2026-09-27,0.757
USE-20260927-005-026,WTR-005-026,APT-005-026,2026-09-27,0.227
USE-20260927-005-027,WTR-005-027,APT-005-027,2026-09-27,0.526
USE-20260927-005-028,WTR-005-028,APT-005-028,2026-09-27,0.33
USE-20260927-005-029,WTR-005-029,APT-005-029,2026-09-27,0.533
USE-20260927-005-030,WTR-005-030,APT-005-030,2026-09-27,0.562
USE-20260927-005-031,WTR-005-031,APT-005-031,2026-09-27,0.28
USE-20260927-005-032,WTR-005-032,APT-005-032,2026-09-27,0.574
USE-20260927-005-033,WTR-005-033,APT-005-033,2026-09-27,0.654
USE-20260927-005-034,WTR-005-034,APT-005-034,2026-09-27,0.743
USE-20260927-005-035,WTR-005-035,APT-005-035,2026-09-27,0.368
USE-20260927-005-036,WTR-005-036,APT-005-036,2026-09-27,0.542
USE-20260927-005-037,WTR-005-037,APT-005-037,2026-09-27,0.45
USE-20260927-005-038,WTR-005-038,APT-005-038,2026-09-27,0.608
USE-20260927-005-039,WTR-005-039,APT-005-039,2026-09-27,0.878
USE-20260927-005-040,WTR-005-040,APT-005-040,2026-09-27,0.642
USE-20260927-005-041,WTR-005-041,APT-005-041,2026-09-27,0.261
USE-20260927-005-042,WTR-005-042,APT-005-042,2026-09-27,0.366
USE-20260927-005-043,WTR-005-043,APT-005-043,2026-09-27,0.52
USE-20260927-005-044,WTR-005-044,APT-005-044,2026-09-27,0.975
USE-20260927-005-045,WTR-005-045,APT-005-045,2026-09-27,0.583
USE-20260927-005-046,WTR-005-046,APT-005-046,2026-09-27,0.592
USE-20260927-005-047,WTR-005-047,APT-005-047,2026-09-27,0.545
USE-20260927-005-048,WTR-005-048,APT-005-048,2026-09-27,0.501
USE-20260927-005-049,WTR-005-049,APT-005-049,2026-09-27,0.554
USE-20260927-005-050,WTR-005-050,APT-005-050,2026-09-27,0.592
USE-20260927-006-001,WTR-006-001,APT-006-001,2026-09-27,0.731
USE-20260927-006-002,WTR-006-002,APT-006-002,2026-09-27,0.871
USE-20260927-006-003,WTR-006-003,APT-006-003,2026-09-27,0.516
USE-20260927-006-004,WTR-006-004,APT-006-004,2026-09-27,0.631
USE-20260927-006-005,WTR-006-005,APT-006-005,2026-09-27,0.516
USE-20260927-006-006,WTR-006-006,APT-006-006,2026-09-27,0.924
USE-20260927-006-007,WTR-006-007,APT-006-007,2026-09-27,0.816
USE-20260927-006-008,WTR-006-008,APT-006-008,2026-09-27,0.543
USE-20260927-006-009,WTR-006-009,APT-006-009,2026-09-27,0.64
USE-20260927-006-010,WTR-006-010,APT-006-010,2026-09-27,0.323
USE-20260927-006-011,WTR-006-011,APT-006-011,2026-09-27,0.491
USE-20260927-006-012,WTR-006-012,APT-006-012,2026-09-27,0.6
USE-20260927-006-013,WTR-006-013,APT-006-013,2026-09-27,0.688
USE-20260927-006-014,WTR-006-014,APT-006-014,2026-09-27,0.865
USE-20260927-006-015,WTR-006-015,APT-006-015,2026-09-27,0.626
USE-20260927-006-016,WTR-006-016,APT-006-016,2026-09-27,0.472
USE-20260927-006-017,WTR-006-017,APT-006-017,2026-09-27,0.589
USE-20260927-006-018,WTR-006-018,APT-006-018,2026-09-27,0.431
USE-20260927-006-019,WTR-006-019,APT-006-019,2026-09-27,0.852
USE-20260927-006-020,WTR-006-020,APT-006-020,2026-09-27,0.388
USE-20260927-006-021,WTR-006-021,APT-006-021,2026-09-27,0.766
USE-20260927-006-022,WTR-006-022,APT-006-022,2026-09-27,0.743
USE-20260927-006-023,WTR-006-023,APT-006-023,2026-09-27,0.288
USE-20260927-006-024,WTR-006-024,APT-006-024,2026-09-27,0.629
USE-20260927-006-025,WTR-006-025,APT-006-025,2026-09-27,0.238
USE-20260927-006-026,WTR-006-026,APT-006-026,2026-09-27,0.716
USE-20260927-006-027,WTR-006-027,APT-006-027,2026-09-27,0.424
USE-20260927-006-028,WTR-006-028,APT-006-028,2026-09-27,0.828
USE-20260927-006-029,WTR-006-029,APT-006-029,2026-09-27,0.712
USE-20260927-006-030,WTR-006-030,APT-006-030,2026-09-27,0.508
USE-20260927-006-031,WTR-006-031,APT-006-031,2026-09-27,0.431
USE-20260927-006-032,WTR-006-032,APT-006-032,2026-09-27,0.309
USE-20260927-006-033,WTR-006-033,APT-006-033,2026-09-27,0.723
USE-20260927-006-034,WTR-006-034,APT-006-034,2026-09-27,0.634
USE-20260927-006-035,WTR-006-035,APT-006-035,2026-09-27,0.667
USE-20260927-006-036,WTR-006-036,APT-006-036,2026-09-27,0.566
USE-20260927-006-037,WTR-006-037,APT-006-037,2026-09-27,0.359
USE-20260927-006-038,WTR-006-038,APT-006-038,2026-09-27,0.723
USE-20260927-006-039,WTR-006-039,APT-006-039,2026-09-27,0.944
USE-20260927-006-040,WTR-006-040,APT-006-040,2026-09-27,0.609
USE-20260927-006-041,WTR-006-041,APT-006-041,2026-09-27,0.701
USE-20260927-006-042,WTR-006-042,APT-006-042,2026-09-27,0.56
USE-20260927-006-043,WTR-006-043,APT-006-043,2026-09-27,1.077
USE-20260927-006-044,WTR-006-044,APT-006-044,2026-09-27,0.645
USE-20260927-006-045,WTR-006-045,APT-006-045,2026-09-27,0.863
USE-20260927-006-046,WTR-006-046,APT-006-046,2026-09-27,0.815
USE-20260927-006-047,WTR-006-047,APT-006-047,2026-09-27,0.544
USE-20260927-006-048,WTR-006-048,APT-006-048,2026-09-27,0.583
USE-20260927-006-049,WTR-006-049,APT-006-049,2026-09-27,0.956
USE-20260927-006-050,WTR-006-050,APT-006-050,2026-09-27,0.484
USE-20260927-007-001,WTR-007-001,APT-007-001,2026-09-27,0.691
USE-20260927-007-002,WTR-007-002,APT-007-002,2026-09-27,0.662
USE-20260927-007-003,WTR-007-003,APT-007-003,2026-09-27,0.472
USE-20260927-007-004,WTR-007-004,APT-007-004,2026-09-27,0.729
USE-20260927-007-005,WTR-007-005,APT-007-005,2026-09-27,0.426
USE-20260927-007-006,WTR-007-006,APT-007-006,2026-09-27,0.485
USE-20260927-007-007,WTR-007-007,APT-007-007,2026-09-27,0.905
USE-20260927-007-008,WTR-007-008,APT-007-008,2026-09-27,0.408
USE-20260927-007-009,WTR-007-009,APT-007-009,2026-09-27,0.505
USE-20260927-007-010,WTR-007-010,APT-007-010,2026-09-27,0.957
USE-20260927-007-011,WTR-007-011,APT-007-011,2026-09-27,0.602
USE-20260927-007-012,WTR-007-012,APT-007-012,2026-09-27,0.485
USE-20260927-007-013,WTR-007-013,APT-007-013,2026-09-27,0.4
USE-20260927-007-014,WTR-007-014,APT-007-014,2026-09-27,0.675
USE-20260927-007-015,WTR-007-015,APT-007-015,2026-09-27,0.424
USE-20260927-007-016,WTR-007-016,APT-007-016,2026-09-27,0.894
USE-20260927-007-017,WTR-007-017,APT-007-017,2026-09-27,0.374
USE-20260927-007-018,WTR-007-018,APT-007-018,2026-09-27,0.296
USE-20260927-007-019,WTR-007-019,APT-007-019,2026-09-27,0.809
USE-20260927-007-020,WTR-007-020,APT-007-020,2026-09-27,0.56
USE-20260927-007-021,WTR-007-021,APT-007-021,2026-09-27,0.612
USE-20260927-007-022,WTR-007-022,APT-007-022,2026-09-27,0.655
USE-20260927-007-023,WTR-007-023,APT-007-023,2026-09-27,0.888
USE-20260927-007-024,WTR-007-024,APT-007-024,2026-09-27,0.451
USE-20260927-007-025,WTR-007-025,APT-007-025,2026-09-27,0.578
USE-20260927-007-026,WTR-007-026,APT-007-026,2026-09-27,0.701
USE-20260927-007-027,WTR-007-027,APT-007-027,2026-09-27,0.602
USE-20260927-007-028,WTR-007-028,APT-007-028,2026-09-27,0.849
USE-20260927-007-029,WTR-007-029,APT-007-029,2026-09-27,0.43
USE-20260927-007-030,WTR-007-030,APT-007-030,2026-09-27,0.457
USE-20260927-007-031,WTR-007-031,APT-007-031,2026-09-27,0.432
USE-20260927-007-032,WTR-007-032,APT-007-032,2026-09-27,0.206
USE-20260927-007-033,WTR-007-033,APT-007-033,2026-09-27,0.458
USE-20260927-007-034,WTR-007-034,APT-007-034,2026-09-27,0.802
USE-20260927-007-035,WTR-007-035,APT-007-035,2026-09-27,0.432
USE-20260927-007-036,WTR-007-036,APT-007-036,2026-09-27,0.752
USE-20260927-007-037,WTR-007-037,APT-007-037,2026-09-27,0.482
USE-20260927-007-038,WTR-007-038,APT-007-038,2026-09-27,0.685
USE-20260927-007-039,WTR-007-039,APT-007-039,2026-09-27,0.614
USE-20260927-007-040,WTR-007-040,APT-007-040,2026-09-27,0.668
USE-20260927-007-041,WTR-007-041,APT-007-041,2026-09-27,0.31
USE-20260927-007-042,WTR-007-042,APT-007-042,2026-09-27,0.434
USE-20260927-007-043,WTR-007-043,APT-007-043,2026-09-27,0.331
USE-20260927-007-044,WTR-007-044,APT-007-044,2026-09-27,0.597
USE-20260927-007-045,WTR-007-045,APT-007-045,2026-09-27,0.387
USE-20260927-007-046,WTR-007-046,APT-007-046,2026-09-27,0.514
USE-20260927-007-047,WTR-007-047,APT-007-047,2026-09-27,0.386
USE-20260927-007-048,WTR-007-048,APT-007-048,2026-09-27,0.7
USE-20260927-007-049,WTR-007-049,APT-007-049,2026-09-27,0.448
USE-20260927-007-050,WTR-007-050,APT-007-050,2026-09-27,0.414
USE-20260927-008-001,WTR-008-001,APT-008-001,2026-09-27,0.483
USE-20260927-008-002,WTR-008-002,APT-008-002,2026-09-27,0.357
USE-20260927-008-003,WTR-008-003,APT-008-003,2026-09-27,0.616
USE-20260927-008-004,WTR-008-004,APT-008-004,2026-09-27,0.726
USE-20260927-008-005,WTR-008-005,APT-008-005,2026-09-27,0.709
USE-20260927-008-006,WTR-008-006,APT-008-006,2026-09-27,0.314
USE-20260927-008-007,WTR-008-007,APT-008-007,2026-09-27,0.548
USE-20260927-008-008,WTR-008-008,APT-008-008,2026-09-27,0.345
USE-20260927-008-009,WTR-008-009,APT-008-009,2026-09-27,0.411
USE-20260927-008-010,WTR-008-010,APT-008-010,2026-09-27,0.398
USE-20260927-008-011,WTR-008-011,APT-008-011,2026-09-27,0.716
USE-20260927-008-012,WTR-008-012,APT-008-012,2026-09-27,0.337
USE-20260927-008-013,WTR-008-013,APT-008-013,2026-09-27,0.419
USE-20260927-008-014,WTR-008-014,APT-008-014,2026-09-27,0.843
USE-20260927-008-015,WTR-008-015,APT-008-015,2026-09-27,0.522
USE-20260927-008-016,WTR-008-016,APT-008-016,2026-09-27,0.326
USE-20260927-008-017,WTR-008-017,APT-008-017,2026-09-27,0.798
USE-20260927-008-018,WTR-008-018,APT-008-018,2026-09-27,0.686
USE-20260927-008-019,WTR-008-019,APT-008-019,2026-09-27,0.806
USE-20260927-008-020,WTR-008-020,APT-008-020,2026-09-27,0.759
USE-20260927-008-021,WTR-008-021,APT-008-021,2026-09-27,0.554
USE-20260927-008-022,WTR-008-022,APT-008-022,2026-09-27,0.59
USE-20260927-008-023,WTR-008-023,APT-008-023,2026-09-27,0.783
USE-20260927-008-024,WTR-008-024,APT-008-024,2026-09-27,0.329
USE-20260927-008-025,WTR-008-025,APT-008-025,2026-09-27,0.342
USE-20260927-008-026,WTR-008-026,APT-008-026,2026-09-27,0.735
USE-20260927-008-027,WTR-008-027,APT-008-027,2026-09-27,1.139
USE-20260927-008-028,WTR-008-028,APT-008-028,2026-09-27,0.621
USE-20260927-008-029,WTR-008-029,APT-008-029,2026-09-27,0.598
USE-20260927-008-030,WTR-008-030,APT-008-030,2026-09-27,0.54
USE-20260927-008-031,WTR-008-031,APT-008-031,2026-09-27,0.4
USE-20260927-008-032,WTR-008-032,APT-008-032,2026-09-27,0.585
USE-20260927-008-033,WTR-008-033,APT-008-033,2026-09-27,0.704
USE-20260927-008-034,WTR-008-034,APT-008-034,2026-09-27,0.846
USE-20260927-008-035,WTR-008-035,APT-008-035,2026-09-27,0.332
USE-20260927-008-036,WTR-008-036,APT-008-036,2026-09-27,0.621
USE-20260927-008-037,WTR-008-037,APT-008-037,2026-09-27,0.884
USE-20260927-008-038,WTR-008-038,APT-008-038,2026-09-27,0.616
USE-20260927-008-039,WTR-008-039,APT-008-039,2026-09-27,0.41
USE-20260927-008-040,WTR-008-040,APT-008-040,2026-09-27,0.31
USE-20260927-008-041,WTR-008-041,APT-008-041,2026-09-27,0.464
USE-20260927-008-042,WTR-008-042,APT-008-042,2026-09-27,0.479
USE-20260927-008-043,WTR-008-043,APT-008-043,2026-09-27,0.518
USE-20260927-008-044,WTR-008-044,APT-008-044,2026-09-27,0.592
USE-20260927-008-045,WTR-008-045,APT-008-045,2026-09-27,0.925
USE-20260927-008-046,WTR-008-046,APT-008-046,2026-09-27,0.399
USE-20260927-008-047,WTR-008-047,APT-008-047,2026-09-27,1.142
USE-20260927-008-048,WTR-008-048,APT-008-048,2026-09-27,0.703
USE-20260927-008-049,WTR-008-049,APT-008-049,2026-09-27,0.425
USE-20260927-008-050,WTR-008-050,APT-008-050,2026-09-27,0.524
USE-20260927-009-001,WTR-009-001,APT-009-001,2026-09-27,0.567
USE-20260927-009-002,WTR-009-002,APT-009-002,2026-09-27,0.553
USE-20260927-009-003,WTR-009-003,APT-009-003,2026-09-27,0.537
USE-20260927-009-004,WTR-009-004,APT-009-004,2026-09-27,0.632
USE-20260927-009-005,WTR-009-005,APT-009-005,2026-09-27,0.33
USE-20260927-009-006,WTR-009-006,APT-009-006,2026-09-27,0.502
USE-20260927-009-007,WTR-009-007,APT-009-007,2026-09-27,0.549
USE-20260927-009-008,WTR-009-008,APT-009-008,2026-09-27,0.412
USE-20260927-009-009,WTR-009-009,APT-009-009,2026-09-27,0.918
USE-20260927-009-010,WTR-009-010,APT-009-010,2026-09-27,0.395
USE-20260927-009-011,WTR-009-011,APT-009-011,2026-09-27,0.582
USE-20260927-009-012,WTR-009-012,APT-009-012,2026-09-27,0.418
USE-20260927-009-013,WTR-009-013,APT-009-013,2026-09-27,0.61
USE-20260927-009-014,WTR-009-014,APT-009-014,2026-09-27,0.551
USE-20260927-009-015,WTR-009-015,APT-009-015,2026-09-27,0.689
USE-20260927-009-016,WTR-009-016,APT-009-016,2026-09-27,0.378
USE-20260927-009-017,WTR-009-017,APT-009-017,2026-09-27,0.509
USE-20260927-009-018,WTR-009-018,APT-009-018,2026-09-27,0.417
USE-20260927-009-019,WTR-009-019,APT-009-019,2026-09-27,0.27
USE-20260927-009-020,WTR-009-020,APT-009-020,2026-09-27,0.241
USE-20260927-009-021,WTR-009-021,APT-009-021,2026-09-27,0.429
USE-20260927-009-022,WTR-009-022,APT-009-022,2026-09-27,0.528
USE-20260927-009-023,WTR-009-023,APT-009-023,2026-09-27,0.648
USE-20260927-009-024,WTR-009-024,APT-009-024,2026-09-27,0.458
USE-20260927-009-025,WTR-009-025,APT-009-025,2026-09-27,0.317
USE-20260927-009-026,WTR-009-026,APT-009-026,2026-09-27,0.654
USE-20260927-009-027,WTR-009-027,APT-009-027,2026-09-27,0.78
USE-20260927-009-028,WTR-009-028,APT-009-028,2026-09-27,0.248
USE-20260927-009-029,WTR-009-029,APT-009-029,2026-09-27,0.702
USE-20260927-009-030,WTR-009-030,APT-009-030,2026-09-27,0.443
USE-20260927-009-031,WTR-009-031,APT-009-031,2026-09-27,0.943
USE-20260927-009-032,WTR-009-032,APT-009-032,2026-09-27,0.275
USE-20260927-009-033,WTR-009-033,APT-009-033,2026-09-27,0.595
USE-20260927-009-034,WTR-009-034,APT-009-034,2026-09-27,0.626
USE-20260927-009-035,WTR-009-035,APT-009-035,2026-09-27,0.424
USE-20260927-009-036,WTR-009-036,APT-009-036,2026-09-27,0.525
USE-20260927-009-037,WTR-009-037,APT-009-037,2026-09-27,0.397
USE-20260927-009-038,WTR-009-038,APT-009-038,2026-09-27,1.308
USE-20260927-009-039,WTR-009-039,APT-009-039,2026-09-27,0.907
USE-20260927-009-040,WTR-009-040,APT-009-040,2026-09-27,0.731
USE-20260927-009-041,WTR-009-041,APT-009-041,2026-09-27,0.309
USE-20260927-009-042,WTR-009-042,APT-009-042,2026-09-27,0.427
USE-20260927-009-043,WTR-009-043,APT-009-043,2026-09-27,0.403
USE-20260927-009-044,WTR-009-044,APT-009-044,2026-09-27,0.589
USE-20260927-009-045,WTR-009-045,APT-009-045,2026-09-27,0.45
USE-20260927-009-046,WTR-009-046,APT-009-046,2026-09-27,0.531
USE-20260927-009-047,WTR-009-047,APT-009-047,2026-09-27,0.33
USE-20260927-009-048,WTR-009-048,APT-009-048,2026-09-27,0.337
USE-20260927-009-049,WTR-009-049,APT-009-049,2026-09-27,0.874
USE-20260927-009-050,WTR-009-050,APT-009-050,2026-09-27,0.712
USE-20260927-010-001,WTR-010-001,APT-010-001,2026-09-27,0.518
USE-20260927-010-002,WTR-010-002,APT-010-002,2026-09-27,0.371
USE-20260927-010-003,WTR-010-003,APT-010-003,2026-09-27,0.447
USE-20260927-010-004,WTR-010-004,APT-010-004,2026-09-27,0.733
USE-20260927-010-005,WTR-010-005,APT-010-005,2026-09-27,0.605
USE-20260927-010-006,WTR-010-006,APT-010-006,2026-09-27,0.611
